 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
443,61860122,19,15,1233,5678,458,0,64.89473684,146.7662142,1448,0,378.5333333,587.5498601,111.7197926,0.549627109,1874549.152,3932929.142,10200000,1,61900000,3436673.444,4871603.243,10200000,396,61800000,4414923.857,5138586.72,10200000,192,0,0,0,0,616,488,0.307144561,0.242482548,0,1448,197.4571429,423.0642659,178983.3731,0,0,0,1,0,0,0,0,0,203.2647059,64.89473684,378.5333333,616,0,0,0,0,0,0,19,1233,15,5678,29200,118,4,32,223085.6667,422585.162,1085684,50458,10100000,121971.0572,10200000,9897872
443,62076110,19,15,1188,5678,434,0,62.52631579,140.1572008,1448,0,378.5333333,587.5498601,110.6061575,0.547714733,1881094.242,3882089.711,10200000,8,62100000,3448672.778,4789644.597,10200000,225,62000000,4430264.214,5035087.617,10200000,49,0,0,0,0,616,488,0.30607588,0.241638853,0,1448,196.1714286,422.2934919,178331.7933,0,0,0,1,0,0,0,0,0,201.9411765,62.52631579,378.5333333,616,0,0,0,0,0,0,19,1188,15,5678,29200,118,4,32,375980.8333,797133.6121,2003123,50459,9969730.5,416505.9508,10200000,9130626
443,165319,9,7,496,4499,192,0,55.11111111,80.26432029,1430,0,642.7142857,695.2322668,30214.31293,96.78258397,11021.26667,15134.07919,37201,3,165319,20664.875,19453.88161,50645,3,100207,16701.16667,21417.46179,48139,4,0,0,0,0,192,152,54.44020349,42.34238049,0,1430,293.8235294,524.5762856,275180.2794,0,0,0,1,0,0,0,0,0,312.1875,55.11111111,642.7142857,192,0,0,0,0,0,0,9,496,7,4499,8192,343,4,20,0,0,0,0,0,0,0,0
49702,1257,2,1,38,0,38,0,19,26.87005769,0,0,0,0,30230.70804,2386.634845,628.5,757.3113627,1164,93,1257,1257,0,1257,1257,0,0,0,0,0,1,0,0,0,40,20,1591.089897,795.5449483,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,40,0,0,0,0,0,0,2,38,1,0,351,0,0,20,0,0,0,0,0,0,0,0
443,112852,20,26,2126,43937,1527,0,106.3,353.6714354,4380,0,1689.884615,1059.945445,408171.7648,407.6135115,2507.822222,7003.882914,25055,3,112852,5939.578947,10110.55263,25526,3,77000,3080,8018.957876,25259,3,0,0,0,0,412,532,177.2232659,230.3902456,0,4380,980.0638298,1140.11316,1299858.018,0,0,0,1,0,0,0,0,1,1001.369565,106.3,1689.884615,412,0,0,0,0,0,0,20,2126,26,43937,8192,66,4,20,0,0,0,0,0,0,0,0
443,225439,9,6,496,4499,192,0,55.11111111,80.26432029,2697,0,749.8333333,1099.252367,22156.76968,66.53684589,16102.78571,21704.44197,69929,2,225439,28179.875,25396.07706,69929,4,112600,22520,25845.48093,59339,2,0,0,0,0,192,132,39.92210753,26.61473835,0,2697,312.1875,727.3136159,528985.0958,0,0,0,1,0,0,0,0,0,333,55.11111111,749.8333333,192,0,0,0,0,0,0,9,496,6,4499,8192,343,4,20,0,0,0,0,0,0,0,0
49701,4363,2,1,38,0,38,0,19,26.87005769,0,0,0,0,8709.603484,687.600275,2181.5,2858.832716,4203,160,4363,4363,0,4363,4363,0,0,0,0,0,1,0,0,0,40,20,458.4001834,229.2000917,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,40,0,0,0,0,0,0,2,38,1,0,351,0,0,20,0,0,0,0,0,0,0,0
443,5250447,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,32.18773563,1.142759845,1050089.4,2295796.96,5156706,48,5250447,1312611.75,2563106.875,5156706,48,0,0,0,0,0,1,0,0,0,100,20,0.952299871,0.190459974,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,100,0,0,0,0,0,0,5,123,1,46,2956,1622,2,20,93446,0,93446,93446,5156706,0,5156706,5156706
49533,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1622,-1,0,20,0,0,0,0,0,0,0,0
443,5798149,8,6,354,2994,197,0,44.25,75.57541172,1460,0,499,744.6239319,577.4256577,2.414563682,446011.4615,1473920.813,5347688,4,5798149,828307,1995215.822,5347688,4,176041,35208.2,47381.69751,89371,48,0,0,0,0,172,124,1.379750676,1.034813007,0,1460,223.2,505.3077139,255335.8857,0,0,0,1,0,0,0,0,0,239.1428571,44.25,499,172,0,0,0,0,0,0,8,354,6,2994,8192,30016,3,20,450457,0,450457,450457,5347688,0,5347688,5347688
50362,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,30016,-1,0,20,0,0,0,0,0,0,0,0
443,63272328,19,15,1229,5678,474,0,64.68421053,146.3549918,1448,0,378.5333333,587.5498601,109.1630452,0.537359713,1917343.273,3883620.891,10300000,8,63300000,3515129.333,4768772.37,10300000,225,63200000,4515756.286,4992032.194,10300000,49,0,0,0,0,616,488,0.300289251,0.237070462,0,1448,197.3428571,423.0257218,178950.7613,0,0,0,1,0,0,0,0,0,203.1470588,64.68421053,378.5333333,616,0,0,0,0,0,0,19,1229,15,5678,29200,118,4,32,568689.6667,1268207.818,3157408,50560,9976580.333,552847.9927,10300000,8849323
443,105947,20,24,2126,43937,1527,0,106.3,353.6714354,4380,0,1830.708333,1150.163258,434773.9908,415.3019906,2463.883721,6801.738304,23762,3,105947,5576.157895,9695.621241,24179,3,75974,3303.217391,8152.760436,24769,190,0,0,0,0,412,492,188.7736321,226.5283585,0,4380,1023.622222,1227.649626,1507123.604,0,0,0,1,0,0,0,0,1,1046.886364,106.3,1830.708333,412,0,0,0,0,0,0,20,2126,24,43937,8192,66,4,20,0,0,0,0,0,0,0,0
123,69060905,2,2,96,96,48,48,48,0,48,48,48,0,2.780154705,0.05791989,23000000,39800000,68900000,60899,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,72,0.028959945,0.028959945,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,61049,0,61049,61049,68900000,0,68900000,68900000
443,148974,38,48,2126,98615,1527,0,55.94736842,259.0854964,4380,0,2054.479167,1022.802054,676232.0942,577.2819418,1752.635294,5827.786707,27643,1,148974,4026.324324,8459.311871,27947,4,106547,2266.957447,6913.577067,28251,1,0,0,0,0,772,972,255.0780673,322.2038745,0,4380,1157.942529,1265.46519,1601402.148,0,0,0,1,0,0,0,0,1,1171.406977,55.94736842,2054.479167,772,0,0,0,0,0,0,38,2126,48,98615,8192,66,4,20,0,0,0,0,0,0,0,0
443,5308800,9,6,611,4413,342,0,67.88888889,124.9744418,1448,0,735.5,778.7984977,946.3532248,2.825497288,379200,1380908.878,5176819,25,5308800,663600,1823743.676,5176819,31,68985,13797,17669.98553,37435,42,0,0,0,0,296,200,1.695298373,1.130198915,0,1448,314,569.6367263,324486,0,0,0,1,0,0,0,0,0,334.9333333,67.88888889,735.5,296,0,0,0,0,0,0,9,611,6,4413,29200,4938,3,32,131950,0,131950,131950,5176819,0,5176819,5176819
443,5315120,9,6,410,4657,217,0,45.55555556,83.37882092,1519,0,776.1666667,767.4274993,953.3180812,2.8221376,379651.4286,1383176.627,5185152,8,5315120,664390,1826780.997,5185152,31,66880,13376,17208.32689,34279,49,0,0,0,0,296,200,1.69328256,1.12885504,0,1519,316.6875,579.0205199,335264.7625,0,0,0,1,0,0,0,0,0,337.8,45.55555556,776.1666667,296,0,0,0,0,0,0,9,410,6,4657,29200,287,3,32,129937,0,129937,129937,5185152,0,5185152,5185152
53571,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,4991,-1,0,32,0,0,0,0,0,0,0,0
39780,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,287,-1,0,32,0,0,0,0,0,0,0,0
80,5356045,5,6,345,3906,345,0,69,154.2886904,1448,0,651,730.8490952,793.682652,2.053754216,535604.5,1591252.726,5062275,42,293620,73405,57068.55267,119666,213,5238341,1047668.2,2245484.336,5062275,192,0,0,0,0,168,200,0.933524644,1.120229572,0,1448,354.25,589.8086169,347874.2045,0,0,0,1,0,0,0,0,1,386.4545455,69,651,168,0,0,0,0,0,0,5,345,6,3906,29200,31,1,32,0,0,0,0,0,0,0,0
80,5355274,12,13,379,22614,379,0,31.58333333,109.407876,4344,0,1739.538462,1312.165679,4293.524477,4.668295217,223136.4167,1004668.366,4936023,38,419176,38106.90909,54832.78658,119119,41,5237153,436429.4167,1418235.449,4936023,183,0,0,0,0,392,424,2.240781704,2.427513513,0,4344,884.3461538,1261.889661,1592365.515,0,0,0,1,0,0,0,0,1,919.72,31.58333333,1739.538462,392,0,0,0,0,0,0,12,379,13,22614,29200,31,1,32,0,0,0,0,0,0,0,0
80,5359700,20,22,353,35175,353,0,17.65,78.93319961,4344,0,1598.863636,1060.405416,6628.72922,7.836259492,130724.3902,769035.0055,4930528,1,429137,22586.15789,45704.30733,121020,1,5241722,249605.8095,1073579.242,4930528,1,0,0,0,0,648,712,3.731552139,4.104707353,0,4344,826.2325581,1097.875651,1205330.945,0,0,0,1,0,0,0,0,1,845.9047619,17.65,1598.863636,648,0,0,0,0,0,0,20,353,22,35175,29200,31,1,32,0,0,0,0,0,0,0,0
39780,54291,2,3,0,0,0,0,0,0,0,0,0,0,0,92.09629589,13572.75,27108.17693,54235,1,54291,54291,0,54291,54291,4,2,1.414213562,3,1,0,0,0,0,64,60,36.83851835,55.25777753,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,64,0,0,0,0,0,0,2,0,3,0,287,0,0,32,0,0,0,0,0,0,0,0
80,5334743,2,2,0,0,0,0,0,0,0,0,0,0,0,0.749801818,1778247.667,2978370.508,5216700,72,118043,118043,0,118043,118043,5216772,5216772,0,5216772,5216772,0,0,0,0,72,72,0.374900909,0.374900909,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,29200,29,0,32,0,0,0,0,0,0,0,0
80,5328486,2,2,0,0,0,0,0,0,0,0,0,0,0,0.750682276,1776162,2971536.168,5206676,16,121794,121794,0,121794,121794,5206676,5206676,0,5206676,5206676,0,0,0,0,72,72,0.375341138,0.375341138,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,29200,29,0,32,0,0,0,0,0,0,0,0
80,841,2,0,0,0,0,0,0,0,0,0,0,0,0,2378.121284,841,0,841,841,841,841,0,841,841,0,0,0,0,0,0,0,0,0,64,0,2378.121284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0
80,960,2,0,0,0,0,0,0,0,0,0,0,0,0,2083.333333,960,0,960,960,960,960,0,960,960,0,0,0,0,0,0,0,0,0,64,0,2083.333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0
443,115599642,20,19,1207,3952,597,0,60.35,153.0336306,1460,0,208,470.433488,44.62816589,0.337371287,3042095.842,4546511.172,10100000,1,116000000,6084191.684,4903274.364,10200000,3,112000000,6198325,5052625.968,10200000,1,0,0,0,0,412,392,0.173010916,0.164360371,0,1460,128.975,345.5942847,119435.4096,0,0,0,1,0,0,0,0,0,132.2820513,60.35,208,412,0,0,0,0,0,0,20,1207,19,3952,8192,40958,15,20,139204.3636,150213.7063,592115,93641,10000000,73383.1216,10100000,9808505
443,115795504,21,21,1617,4220,517,0,77,165.9539093,1460,0,200.952381,444.3778208,50.40782931,0.362708383,2824280.585,4461564.136,10000000,1,116000000,5789775.2,4914169.8,10000000,4,110000000,5521769.2,5110952.468,10000000,1,0,0,0,0,432,432,0.181354191,0.181354191,0,1460,135.744186,333.8247397,111438.9568,0,0,0,1,0,0,0,0,1,138.9761905,77,200.952381,432,0,0,0,0,0,0,21,1617,21,4220,8192,5120,16,20,60777.25,112115.0199,416790,28237,9588847.75,1342641.12,10000000,5331740
443,115818195,20,19,1342,5833,709,0,67.1,175.3111219,2636,0,307,684.8463737,61.9505424,0.336734656,3047847.237,4536603.513,10100000,49,116000000,6095694.474,4868411.081,10100000,49,111000000,6186528.833,5036598.687,10100000,233,0,0,0,0,412,392,0.172684439,0.164050217,0,2636,179.375,496.6547419,246665.9327,0,0,0,1,0,0,0,0,0,183.974359,67.1,307,412,0,0,0,0,0,0,20,1342,19,5833,8192,8760,15,20,145917.6364,196814.6532,739336,86391,9977524,92197.71013,10100000,9704501
2130,290,2,0,0,0,0,0,0,0,0,0,0,0,0,6896.551724,290,0,290,290,290,290,0,290,290,0,0,0,0,0,0,0,0,0,40,0,6896.551724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5114,-1,0,20,0,0,0,0,0,0,0,0
2127,585,3,0,0,0,0,0,0,0,0,0,0,0,0,5128.205128,292.5,409.4148263,582,3,585,292.5,409.4148263,582,3,0,0,0,0,0,0,0,0,0,60,0,5128.205128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,8760,-1,0,20,0,0,0,0,0,0,0,0
443,1231858,6,8,733,572,437,0,122.1666667,176.5711377,405,0,71.5,146.8799315,1059.37535,11.36494628,94758.30769,220604.4484,803348,3,428510,85702,113085.3194,277374,384,1159093,165584.7143,370218.8092,1001319,3,0,0,0,0,132,168,4.870691265,6.49425502,0,437,87,152.0840933,23129.57143,0,0,0,1,0,0,0,0,1,93.21428571,122.1666667,71.5,132,0,0,0,0,0,0,6,733,8,572,8192,5113,3,20,0,0,0,0,0,0,0,0
443,152,3,0,53,0,53,0,17.66666667,30.59956427,0,0,0,0,348684.2105,19736.84211,76,39.59797975,104,48,152,76,39.59797975,104,48,0,0,0,0,0,0,0,0,0,60,0,19736.84211,0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0,60,0,0,0,0,0,0,3,53,0,0,63668,-1,1,20,0,0,0,0,0,0,0,0
2134,48,2,0,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,40905,-1,0,20,0,0,0,0,0,0,0,0
80,5290175,2,2,0,0,0,0,0,0,0,0,0,0,0,0.756118654,1763391.667,2951329.224,5170595,55,119525,119525,0,119525,119525,5170595,5170595,0,5170595,5170595,0,0,0,0,72,72,0.378059327,0.378059327,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,29200,29,0,32,0,0,0,0,0,0,0,0
80,5289388,2,2,0,0,0,0,0,0,0,0,0,0,0,0.756231156,1763129.333,2950909.455,5169848,41,119540,119540,0,119540,119540,5169889,5169889,0,5169889,5169889,0,0,0,0,72,72,0.378115578,0.378115578,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,29200,29,0,32,0,0,0,0,0,0,0,0
80,44894,2,0,0,0,0,0,0,0,0,0,0,0,0,44.54938299,44894,0,44894,44894,44894,44894,0,44894,44894,0,0,0,0,0,0,0,0,0,64,0,44.54938299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0
80,44950,2,0,0,0,0,0,0,0,0,0,0,0,0,44.49388209,44950,0,44950,44950,44950,44950,0,44950,44950,0,0,0,0,0,0,0,0,0,64,0,44.49388209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0,0,0,0,0,0,0,0
80,46782821,17,11,3916,2495,702,0,230.3529412,322.4716928,905,0,226.8181818,275.4512001,137.0374822,0.598510295,1732697.074,3551693.425,10200000,45,37200000,2326671.875,3938893.798,10200000,35712,46700000,4674716.6,4633491.577,10200000,304367,0,0,0,0,360,232,0.363381251,0.235129044,0,905,221.0689655,297.2037458,88330.0665,0,0,0,1,0,0,0,0,0,228.9642857,230.3529412,226.8181818,360,0,0,0,0,0,0,17,3916,11,2495,29200,73,6,20,2266396,2496655.636,4963271,35667,10100000,107409.6003,10200000,10000000
443,130179,35,53,2126,98615,1527,0,60.74285714,269.7188452,4380,0,1860.660377,1010.995605,773865.2164,675.9922875,1496.310345,5396.968687,24285,1,130179,3828.794118,8301.633778,24719,48,102858,1978.038462,6189.758923,24496,1,0,0,0,0,712,1072,268.8605689,407.1317186,0,4380,1131.921348,1192.831546,1422847.096,0,0,0,1,0,0,0,0,1,1144.784091,60.74285714,1860.660377,712,0,0,0,0,0,0,35,2126,53,98615,8192,66,4,20,0,0,0,0,0,0,0,0
443,6015949,7,4,635,153,517,0,90.71428571,190.7072051,153,0,38.25,76.5,130.985153,1.828472947,601594.9,1721145.031,5496550,73,6015949,1002658.167,2280754.965,5656721,160,400478,133492.6667,121425.4486,238426,491,0,0,0,0,232,136,1.163573694,0.664899254,0,517,65.66666667,149.9947474,22498.42424,0,0,0,1,0,0,0,0,0,71.63636364,90.71428571,38.25,232,0,0,0,0,0,0,7,635,4,153,29200,31,3,32,519239,0,519239,519239,5496550,0,5496550,5496550
443,5468916,9,6,447,3746,212,0,49.66666667,85.64169545,1460,0,624.3333333,678.2193352,766.6967275,2.742773888,390636.8571,1286548.953,4854692,1,5468916,683614.5,1687168.223,4854692,174,457914,91582.8,140587.509,323290,1,0,0,0,0,200,124,1.645664333,1.097109555,0,1460,262.0625,491.3049927,241380.5958,0,0,0,1,0,0,0,0,0,279.5333333,49.66666667,624.3333333,200,0,0,0,0,0,0,9,447,6,3746,29200,31088,3,20,0,0,0,0,0,0,0,0
80,30270828,6,5,638,318,638,0,106.3333333,260.4624093,318,0,63.6,142.2139234,31.58156097,0.363386162,3027082.8,4797070.477,10200000,72,20600000,4115012.8,5511987.037,10200000,35909,30200000,7558747.75,4889126.867,10200000,234574,0,0,0,0,140,112,0.198210634,0.165175528,0,638,79.66666667,198.1750068,39273.33333,0,0,0,1,0,0,0,0,0,86.90909091,106.3333333,63.6,140,0,0,0,0,0,0,6,638,5,318,29200,60,1,20,153085,166052.7139,270502,35668,10100000,98816.75846,10200000,10100000
80,30274216,6,5,680,318,680,0,113.3333333,277.6088375,318,0,63.6,142.2139234,32.96534582,0.363345495,3027421.6,4796642.914,10200000,35,20600000,4115107,5510350.257,10200000,36108,30200000,7559535.75,4887107.625,10200000,238255,0,0,0,0,140,112,0.198188452,0.165157043,0,680,83.16666667,209.0071044,43683.9697,0,0,0,1,0,0,0,0,0,90.72727273,113.3333333,63.6,140,0,0,0,0,0,0,6,680,5,318,29200,60,1,20,155141,168652.0384,274396,35886,10100000,101081.6215,10200000,10100000
443,61063332,16,16,7751,3219,4380,0,484.4375,1154.865878,1521,0,201.1875,504.9961345,179.6495481,0.524046084,1969784.903,3998415.815,10000000,14,61100000,4070888.8,5070201.54,10100000,14,61000000,4065171.733,5092613.768,10100000,207,0,0,0,0,332,324,0.262023042,0.262023042,0,4380,332.4242424,876.5494863,768339.0019,0,0,0,1,0,0,0,0,1,342.8125,484.4375,201.1875,332,0,0,0,0,0,0,16,7751,16,3219,8192,43800,11,20,136708,125739.5737,393372,85120,9998314,14702.75952,10000000,9969657
39809,159,2,0,0,0,0,0,0,0,0,0,0,0,0,12578.61635,159,0,159,159,159,159,0,159,159,0,0,0,0,0,0,0,0,0,64,0,12578.61635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,31,-1,0,32,0,0,0,0,0,0,0,0
443,121,1,1,0,0,0,0,0,0,0,0,0,0,0,16528.92562,121,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8264.46281,8264.46281,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,64002,43800,0,20,0,0,0,0,0,0,0,0
443,65329902,13,13,1118,799,550,0,86,199.2155449,616,0,61.46153846,171.8558579,29.34337786,0.397980086,2613196.08,4358178.474,10200000,3,61400000,5115209.917,5278904.385,10200000,964,65200000,5436886.75,5074538.225,10200000,3,0,0,0,0,424,424,0.198990043,0.198990043,0,616,71,179.7224356,32300.15385,0,0,0,1,0,0,0,0,1,73.73076923,86,61.46153846,424,0,0,0,0,0,0,13,1118,13,799,29200,239,3,32,134579.8333,115628.3786,370605,87148,10100000,89016.81063,10200000,9959986
443,723,2,0,0,0,0,0,0,0,0,0,0,0,0,2766.251729,723,0,723,723,723,723,0,723,723,0,0,0,0,0,0,0,0,0,64,0,2766.251729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,247,-1,0,32,0,0,0,0,0,0,0,0
443,65491193,15,15,978,4377,658,0,65.2,173.7630571,1416,0,291.8,508.392312,81.76671938,0.458076859,2258317,4142703.018,10200000,1,61600000,4402793.714,5202728.104,10200000,228,65400000,4671713.571,5066976.809,10200000,1,0,0,0,0,488,488,0.22903843,0.22903843,0,1416,172.7419355,385.4490859,148570.9978,0,0,0,1,0,0,0,0,1,178.5,65.2,291.8,488,0,0,0,0,0,0,15,978,15,4377,29200,240,3,32,155404.6667,164313.7315,490772,86888,10100000,57413.62759,10200000,10000000
443,614,2,0,0,0,0,0,0,0,0,0,0,0,0,3257.32899,614,0,614,614,614,614,0,614,614,0,0,0,0,0,0,0,0,0,64,0,3257.32899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,326,-1,0,32,0,0,0,0,0,0,0,0
53,48243,1,1,48,126,48,48,48,0,126,126,126,0,3606.740874,41.45679166,48243,0,48243,48243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,20.72839583,20.72839583,48,126,74,45.033321,2028,0,0,0,0,0,0,0,0,1,111,48,126,20,0,0,0,0,0,0,1,48,1,126,-1,-1,0,20,0,0,0,0,0,0,0,0
53,1500790,1,1,49,79,49,49,49,0,79,79,79,0,85.28841477,1.332631481,1500790,0,1500790,1500790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0.66631574,0.66631574,49,79,59,17.32050808,300,0,0,0,0,0,0,0,0,1,88.5,49,79,20,0,0,0,0,0,0,1,49,1,79,-1,-1,0,20,0,0,0,0,0,0,0,0
443,108174,21,23,2126,41017,1527,0,101.2380952,345.4958617,2920,0,1783.347826,1064.398917,398829.6633,406.7520846,2515.674419,7396.29578,29678,1,108174,5408.7,10351.08004,30129,3,80603,3663.772727,9013.879821,30151,1,0,0,0,0,432,472,194.1316767,212.6204079,0,2920,958.7333333,1161.037123,1348007.2,0,0,0,1,0,0,0,0,1,980.5227273,101.2380952,1783.347826,432,0,0,0,0,0,0,21,2126,23,41017,8192,66,4,20,0,0,0,0,0,0,0,0
443,6125176,10,6,415,3746,182,0,41.5,75.35877152,1460,0,624.3333333,678.2193352,679.3274185,2.612169838,408345.0667,1448477.466,5640722,1,6125176,680575.1111,1861020.59,5640722,47,364715,72943,105375.7063,236989,1,0,0,0,0,220,124,1.632606149,0.979563689,0,1460,244.7647059,480.1384604,230532.9412,0,0,0,1,0,0,0,0,0,260.0625,41.5,624.3333333,220,0,0,0,0,0,0,10,415,6,3746,29200,31088,3,20,484380,0,484380,484380,5640722,0,5640722,5640722
443,37724,3,1,0,0,0,0,0,0,0,0,0,0,0,106.0332945,12574.66667,11428.9004,22453,57,37724,18862,5159.051076,22510,15214,0,0,0,0,0,0,0,0,0,72,32,79.52497084,26.50832361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,28200,0,20,0,0,0,0,0,0,0,0
443,110174,14,9,875,5992,273,0,62.5,90.30354793,2085,0,665.7777778,917.9053298,62328.68009,208.7606876,5007.909091,7625.368512,22177,1,110174,8474.923077,8819.367026,23524,1,84740,10592.5,16751.84943,37793,49,0,0,0,0,292,192,127.0717229,81.68896473,0,2085,286.125,622.9530175,388070.462,0,0,0,1,0,0,0,0,0,298.5652174,62.5,665.7777778,292,0,0,0,0,0,0,14,875,9,5992,8192,123,7,20,0,0,0,0,0,0,0,0
49708,206,4,1,77,0,46,0,19.25,23.05609102,0,0,0,0,373786.4078,24271.84466,51.5,73.60027174,157,1,206,68.66666667,80.02707875,157,1,0,0,0,0,0,0,0,0,0,80,20,19417.47573,4854.368932,0,46,12.83333333,20.43934115,417.7666667,0,0,0,0,1,0,0,0,0,15.4,19.25,0,80,0,0,0,0,0,0,4,77,1,0,123,0,2,20,0,0,0,0,0,0,0,0
138,25,13,0,3029,0,233,233,233,0,0,0,0,0,121000000,520000,2.083333333,1.928651594,8,1,25,2.083333333,1.928651594,8,1,0,0,0,0,0,0,0,0,0,416,0,520000,0,233,233,233,0,0,0,0,0,0,0,0,0,0,0,250.9230769,233,0,416,0,0,0,0,0,0,13,3029,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0
