 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53,23408,1,1,56,72,56,56,56,0,72,72,72,0,5468.215995,85.44087491,23408,0,23408,23408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,42.72043746,42.72043746,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0
80,5813524,3,1,0,0,0,0,0,0,0,0,0,0,0,0.688050828,1937841.333,3324677.368,5776790,79,5813524,2906762,4058832.522,5776790,36734,0,0,0,0,0,0,0,0,0,72,32,0.516038121,0.172012707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0,0,0,0,0,0,0,0
443,5270532,8,6,350,4964,193,0,43.75,74.42493822,1930,0,827.3333333,836.8862926,1008.247365,2.656278342,405425.5385,1371612.511,4968942,3,5270532,752933.1429,1859740.916,4968942,3,179054,35810.8,46920.47257,91130,49,0,0,0,0,172,132,1.517873338,1.138405004,0,1930,354.2666667,642.5556637,412877.781,0,0,0,1,0,0,0,0,0,379.5714286,43.75,827.3333333,172,0,0,0,0,0,0,8,350,6,4964,8192,123,3,20,0,0,0,0,0,0,0,0
22,11665072,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,407.4556934,4.629204175,220095.6981,605602.2881,2452180,4,9632898,458709.4286,843062.6758,2500463,573,11700000,376291.8065,758365.7698,2452180,4,0,0,0,0,712,1032,1.885972071,2.743232103,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,67,1,1,0,0,0,0,0,0,0,0,0,0,0,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
80,90617664,19,19,3254,1813,2159,0,171.2631579,500.4331282,316,0,95.42105263,145.4056837,55.9162505,0.41934429,2449126.054,4084624.576,10000000,79,86100000,4785802.5,4862000.44,10100000,313,90500000,5029618.222,4762481.036,10100000,756,0,0,0,0,416,488,0.209672145,0.209672145,0,2159,129.9230769,361.2965967,130535.2308,0,0,0,1,0,0,0,0,1,133.3421053,171.2631579,95.42105263,416,0,0,0,0,0,0,19,3254,19,1813,8192,310,12,20,832217.875,1432263.021,3760243,84252,9935837.75,127783.0699,10000000,9672473
443,5116655,9,7,350,4964,193,0,38.88888889,71.12918607,1380,0,709.1428571,654.5470262,1038.569143,3.127042961,341110.3333,1232223.729,4793391,1,5116655,639581.875,1679234.699,4793391,3,190600,31766.66667,47320.27857,95821,48,0,0,0,0,192,152,1.758961665,1.368081295,0,1380,312.5882353,529.372749,280235.5074,0,0,0,1,0,0,0,0,0,332.125,38.88888889,709.1428571,192,0,0,0,0,0,0,9,350,7,4964,8192,123,3,20,0,0,0,0,0,0,0,0
443,6872548,21,25,2845,31059,1378,0,135.4761905,374.5690349,2920,0,1242.36,883.9292902,4933.250375,6.693296285,152723.2889,881623.5843,5926238,2,6872548,343627.4,1315908.36,5926238,48,817581,34065.875,67829.63519,295264,2,0,0,0,0,432,504,3.055635261,3.637661025,0,2920,721.3617021,885.5460714,784191.8446,0,0,0,1,0,0,0,0,1,737.0434783,135.4761905,1242.36,432,0,0,0,0,0,0,21,2845,25,31059,8192,40957,5,20,946262,0,946262,946262,5926238,0,5926238,5926238
80,5850884,3,1,0,0,0,0,0,0,0,0,0,0,0,0.683657376,1950294.667,3345986.962,5813849,87,5850884,2925442,4084824.353,5813849,37035,0,0,0,0,0,0,0,0,0,72,32,0.512743032,0.170914344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0,0,0,0,0,0,0,0
56977,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,123,-1,0,20,0,0,0,0,0,0,0,0
443,8,1,2,0,0,0,0,0,0,0,0,0,0,0,375000,4,1.414213562,5,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,125000,250000,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,64082,40927,0,20,0,0,0,0,0,0,0,0
56976,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,123,-1,0,20,0,0,0,0,0,0,0,0
80,109,2,0,0,0,0,0,0,0,0,0,0,0,0,18348.62385,109,0,109,109,109,109,0,109,109,0,0,0,0,0,0,0,0,0,40,0,18348.62385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0,0,0,0,0,0,0,0
443,248371,20,43,871,60240,389,0,43.55,103.3779346,2980,0,1400.930233,611.9990039,246047.2438,253.6528017,4005.983871,11525.8347,73792,1,248371,13072.15789,18553.8412,73792,1,149993,3571.261905,10892.86018,58023,49,0,0,0,0,652,1384,80.52469894,173.1281027,0,2980,954.859375,816.6074588,666847.7418,0,0,0,1,0,0,0,0,2,970.015873,43.55,1400.930233,652,0,0,0,0,0,0,20,871,43,60240,65535,122,6,32,0,0,0,0,0,0,0,0
22,73,1,1,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,67,1,1,0,0,0,0,0,0,0,0,0,0,0,29850.74627,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14925.37313,14925.37313,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,11621544,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,408.9818014,4.560495576,223491.2308,603862.6715,2300224,4,9274916,463745.8,813085.208,2082634,495,11600000,374885.5161,749230.9349,2300224,4,0,0,0,0,680,1032,1.806988813,2.753506763,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
61675,44,1,1,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
443,281063,29,57,871,86570,389,0,30.03448276,87.59178156,2896,0,1518.77193,651.5970221,311108.1857,305.9812213,3306.623529,10727.9629,70323,1,281063,10037.96429,17190.37757,70323,1,186418,3328.892857,12334.13162,68886,2,0,0,0,0,940,1832,103.1797142,202.8015071,0,2896,1005.068966,886.6794706,786200.4836,0,0,0,1,0,0,0,0,1,1016.755814,30.03448276,1518.77193,940,0,0,0,0,0,0,29,871,57,86570,65535,122,6,32,0,0,0,0,0,0,0,0
61674,414,1,1,0,0,0,0,0,0,0,0,0,0,0,4830.917874,414,0,414,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2415.458937,2415.458937,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
22,10741234,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,442.5003682,4.934256157,206562.1923,554853.9153,1951185,3,8851800,442590,775942.1688,2002485,327,10700000,346486.1935,688010.4401,1951185,3,0,0,0,0,680,1032,1.955082628,2.979173529,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
80,100,2,0,0,0,0,0,0,0,0,0,0,0,0,20000,100,0,100,100,100,100,0,100,100,0,0,0,0,0,0,0,0,0,40,0,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0,0,0,0,0,0,0,0
80,90877366,14,14,435,1352,426,0,31.07142857,113.6691991,676,0,96.57142857,245.4802873,19.66386218,0.308107522,3365828.37,4760543.803,10000000,40,90500000,6961592.615,4770033.674,10100000,1335,90800000,6986688.538,4739621.5,10100000,1954,0,0,0,0,304,400,0.154053761,0.154053761,0,676,61.62068966,187.5900572,35190.02956,0,0,0,1,0,0,0,0,1,63.82142857,31.07142857,96.57142857,304,0,0,0,0,0,0,14,435,14,1352,8192,110,10,20,84147.44444,101588.1305,355049,50163,9971486.333,82447.59405,10000000,9751682
61676,442,1,1,0,0,0,0,0,0,0,0,0,0,0,4524.886878,442,0,442,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2262.443439,2262.443439,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0
443,373120,32,108,871,165443,389,0,27.21875,83.71947566,2896,0,1531.87963,534.3855711,445738.6364,375.2144082,2684.316547,9107.21001,79449,0,373120,12036.12903,16886.51709,79449,0,303532,2836.747664,11880.32007,101831,48,0,0,0,0,1036,3464,85.76329331,289.4511149,0,2896,1179.531915,793.1080142,629020.3222,0,0,0,1,0,0,0,0,3,1187.957143,27.21875,1531.87963,1036,0,0,0,0,0,0,32,871,108,165443,65535,122,6,32,0,0,0,0,0,0,0,0
56983,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,40927,-1,0,20,0,0,0,0,0,0,0,0
443,5298073,9,8,899,3462,551,0,99.88888889,182.728928,1460,0,432.75,584.4466858,823.1294661,3.20871381,331129.5625,1245732.35,5001255,4,5298073,662259.125,1753637.579,5001255,18,211418,30202.57143,40033.10617,90740,4,0,0,0,0,192,164,1.69873084,1.509982969,0,1460,242.2777778,433.1533902,187621.8595,0,0,0,1,0,0,0,0,0,256.5294118,99.88888889,432.75,192,0,0,0,0,0,0,9,899,8,3462,8192,65535,4,20,296800,0,296800,296800,5001255,0,5001255,5001255
465,66,3,0,37,0,37,0,12.33333333,21.36195996,0,0,0,0,560606.0606,45454.54545,33,22.627417,49,17,66,33,22.627417,49,17,0,0,0,0,0,0,0,0,0,60,0,45454.54545,0,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,12.33333333,0,60,0,0,0,0,0,0,3,37,0,0,255,-1,1,20,0,0,0,0,0,0,0,0
465,2079027,16,24,1362,4520,362,0,85.125,87.59594739,1430,0,188.3333333,410.2746341,2829.208086,19.23976937,53308.38462,177384.3969,1113597,1,2029940,135329.3333,289503.5232,1162451,733,2030089,88264.73913,226288.6797,1113597,1,0,0,0,0,332,492,7.695907749,11.54386162,0,1430,143.4634146,320.5437644,102748.3049,0,0,0,1,0,0,0,0,1,147.05,85.125,188.3333333,332,0,0,0,0,0,0,16,1362,24,4520,8192,176,12,20,0,0,0,0,0,0,0,0
443,56,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,553571.4286,35714.28571,56,0,56,56,56,56,0,56,56,0,0,0,0,0,1,0,0,0,64,0,35714.28571,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0,0,0,0,0,0,0,0
443,1998605,7,6,1588,1088,1020,0,226.8571429,397.9197694,951,0,181.3333333,381.0195096,1338.933906,6.504536914,166550.4167,562769.3535,1953248,79,45357,7559.5,16221.60008,40653,332,1998368,399673.6,890010.9703,1991773,299,0,0,0,0,232,200,3.502442954,3.002093961,0,1020,191.1428571,363.9486137,132458.5934,0,0,0,1,0,0,0,0,0,205.8461538,226.8571429,181.3333333,232,0,0,0,0,0,0,7,1588,6,1088,29200,8,3,32,0,0,0,0,0,0,0,0
123,64026242,2,2,96,96,48,48,48,0,48,48,48,0,2.99877041,0.062474384,21300000,36900000,64000000,28190,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,64,64,0.031237192,0.031237192,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,28190,0,28190,28190,64000000,0,64000000,64000000
443,5361550,12,12,718,11034,366,0,59.83333333,118.0676488,1931,0,919.5,772.3069927,2191.903461,4.476317483,233110.8696,859826.8764,3997879,8,5361375,487397.7273,1220843.345,3998078,187,5341957,485632.4545,1227508.406,3997879,48,0,0,0,0,260,252,2.238158741,2.238158741,0,1931,470.08,688.5589372,474113.41,0,0,0,1,0,0,0,0,1,489.6666667,59.83333333,919.5,260,0,0,0,0,0,0,12,718,12,11034,29200,32,3,20,0,0,0,0,0,0,0,0
443,4442747,44,55,861,92991,509,0,19.56818182,84.16163787,4380,0,1690.745455,853.4973197,21124.76808,22.28351063,45334.15306,400629.4265,3956699,0,486045,11303.37209,51036.46799,334926,1,4423016,81907.7037,539440.8342,3956701,3,0,0,0,0,900,1112,9.903782502,12.37972813,0,4380,938.52,1048.328496,1098992.636,0,0,0,1,0,0,0,0,1,948,19.56818182,1690.745455,900,0,0,0,0,0,0,44,861,55,92991,29200,32,3,20,0,0,0,0,0,0,0,0
80,5670169,3,1,0,0,0,0,0,0,0,0,0,0,0,0.705446346,1890056.333,3241671.244,5633155,21,5670169,2835084.5,3957069.25,5633155,37014,0,0,0,0,0,0,0,0,0,104,40,0.529084759,0.176361586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5472832,3,1,0,0,0,0,0,0,0,0,0,0,0,0.730883024,1824277.333,3146496.552,5457528,53,5472832,2736416,3848233.495,5457528,15304,0,0,0,0,0,0,0,0,0,80,32,0.548162268,0.182720756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,29200,29200,0,20,0,0,0,0,0,0,0,0
443,5348905,7,4,613,145,517,0,87.57142857,190.8130474,145,0,36.25,72.5,141.7112474,2.056495675,534890.5,1351335.426,4352249,30,5348905,891484.1667,1793399.342,4530740,30,855150,285050,374143.8366,708825,398,0,0,0,0,232,136,1.308679066,0.747816609,0,517,63.16666667,149.3268735,22298.51515,0,0,0,1,0,0,0,0,0,68.90909091,87.57142857,36.25,232,0,0,0,0,0,0,7,613,4,145,29200,108,3,32,0,0,0,0,0,0,0,0
443,196,3,0,53,0,53,0,17.66666667,30.59956427,0,0,0,0,270408.1633,15306.12245,98,70.71067812,148,48,196,98,70.71067812,148,48,0,0,0,0,0,0,0,0,0,60,0,15306.12245,0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0,60,0,0,0,0,0,0,3,53,0,0,63668,-1,1,20,0,0,0,0,0,0,0,0
443,1227514,6,8,733,572,437,0,122.1666667,176.5711377,405,0,71.5,146.8799315,1063.124331,11.40516524,94424.15385,263583.9954,965791,3,261723,52344.6,50787.89094,115942,111,1155321,165045.8571,370018.5199,1000799,3,0,0,0,0,132,168,4.887927958,6.517237278,0,437,87,152.0840933,23129.57143,0,0,0,1,0,0,0,0,1,93.21428571,122.1666667,71.5,132,0,0,0,0,0,0,6,733,8,572,8192,5113,3,20,0,0,0,0,0,0,0,0
51372,4,3,0,37,0,37,0,12.33333333,21.36195996,0,0,0,0,9250000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,12.33333333,0,96,0,0,0,0,0,0,3,37,0,0,108,-1,1,32,0,0,0,0,0,0,0,0
443,365,2,0,0,0,0,0,0,0,0,0,0,0,0,5479.452055,365,0,365,365,365,365,0,365,365,0,0,0,0,0,0,0,0,0,40,0,5479.452055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1187,-1,0,20,0,0,0,0,0,0,0,0
80,6106896,3,1,0,0,0,0,0,0,0,0,0,0,0,0.654997236,2035632,3494580.933,6070773,69,6106896,3053448,4267141.937,6070773,36123,0,0,0,0,0,0,0,0,0,104,40,0.491247927,0.163749309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0,0,0,0,0,0,0,0
80,5428647,4,2,0,0,0,0,0,0,0,0,0,0,0,1.105247772,1085729.4,1499215.061,3148792,61,5428647,1809549,1590854.749,3148857,51084,3148853,3148853,0,3148853,3148853,0,0,0,0,136,80,0.736831848,0.368415924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,4,0,2,0,29200,5792,0,32,0,0,0,0,0,0,0,0
53,59180,1,1,46,78,46,46,46,0,78,78,78,0,2095.302467,33.79520108,59180,0,59180,59180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,16.89760054,16.89760054,46,78,56.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,85,46,78,32,0,0,0,0,0,0,1,46,1,78,-1,-1,0,32,0,0,0,0,0,0,0,0
53,576,1,1,78,159,78,78,78,0,159,159,159,0,411458.3333,3472.222222,576,0,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1736.111111,1736.111111,78,159,105,46.7653718,2187,0,0,0,0,0,0,0,0,1,157.5,78,159,32,0,0,0,0,0,0,1,78,1,159,-1,-1,0,32,0,0,0,0,0,0,0,0
49097,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0
443,6006438,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42,84,133.6898841,1.831368275,600643.8,1795018.763,5707580,18,6006438,1001073,2343901.342,5784290,18,261892,87297.33333,91973.8465,183615,391,0,0,0,0,232,136,1.165416175,0.6659521,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73,90.71428571,42,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,298840,0,298840,298840,5707580,0,5707580,5707580
80,5818086,3,1,0,0,0,0,0,0,0,0,0,0,0,0.687511322,1939362,3338546.072,5794359,96,5818086,2909043,4080453.019,5794359,23727,0,0,0,0,0,0,0,0,0,104,40,0.515633492,0.171877831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0,0,0,0,0,0,0,0
443,8006782,2,0,74,0,37,37,37,0,0,0,0,0,9.242164955,0.249788242,8006782,0,8006782,8006782,8006782,8006782,0,8006782,8006782,0,0,0,0,0,1,0,0,0,64,0,0.249788242,0,37,37,37,0,0,0,1,0,0,1,1,0,0,0,55.5,37,0,64,0,0,0,0,0,0,2,74,0,0,33304,-1,1,32,0,0,0,0,0,0,0,0
22,113,1,1,0,0,0,0,0,0,0,0,0,0,0,17699.11504,113,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8849.557522,8849.557522,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,106,1,1,0,0,0,0,0,0,0,0,0,0,0,18867.92453,106,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9433.962264,9433.962264,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,11377097,21,32,2024,2745,640,0,96.38095238,140.1821944,976,0,85.78125,220.240592,419.1754716,4.658481861,218790.3269,584036.2135,2037904,3,9296421,464821.05,812056.3369,2065801,240,11400000,367000.1935,723712.8345,2037904,3,0,0,0,0,680,1032,1.845813567,2.812668293,0,976,88.31481481,189.6409541,35963.69147,0,0,0,1,0,0,0,0,1,89.98113208,96.38095238,85.78125,680,0,0,0,0,0,0,21,2024,32,2745,29200,257,16,32,0,0,0,0,0,0,0,0
22,11367509,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,418.1215075,4.750381108,214481.3019,578979.0014,2031858,3,9294038,442573.2381,796803.3697,2062264,412,11400000,366689.6774,723542.9626,2031858,3,0,0,0,0,712,1032,1.935340451,2.815040657,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,77,1,1,0,0,0,0,0,0,0,0,0,0,0,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,77,1,1,0,0,0,0,0,0,0,0,0,0,0,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,12059915,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,394.1155472,4.394724175,231921.4423,626669.7207,2463260,20,10500000,522955.3,920427.8395,2513170,352,12100000,389026.9355,777527.451,2463260,20,0,0,0,0,680,1032,1.741305805,2.65341837,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
22,11742235,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,404.7781364,4.513621129,225812.2115,615376.0019,2462818,3,9749929,487496.45,874143.197,2518324,317,11700000,378777.7419,764189.601,2462818,3,0,0,0,0,680,1032,1.788415919,2.72520521,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
443,48,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,645833.3333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,1,0,0,0,64,0,41666.66667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0,0,0,0,0,0,0,0
443,2003041,7,6,1588,1088,1020,0,226.8571429,397.9197694,951,0,181.3333333,381.0195096,1335.96866,6.490131755,166920.0833,563929.7075,1957342,48,45699,7616.5,15190.57887,38553,321,2002786,400557.2,890617.7389,1993741,312,0,0,0,0,232,200,3.494686329,2.995445425,0,1020,191.1428571,363.9486137,132458.5934,0,0,0,1,0,0,0,0,0,205.8461538,226.8571429,181.3333333,232,0,0,0,0,0,0,7,1588,6,1088,29200,8,3,32,0,0,0,0,0,0,0,0
22,76,1,1,0,0,0,0,0,0,0,0,0,0,0,26315.78947,76,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0
22,10639709,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,446.722744,4.981339245,204609.7885,550362.1239,1990960,3,8783621,439181.05,776045.822,2046046,519,10600000,343212.1935,682540.4205,1990960,3,0,0,0,0,680,1032,1.973738192,3.007601054,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0
123,91037,1,1,48,48,48,48,48,0,48,48,48,0,1054.516296,21.96908949,91037,0,91037,91037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.98454475,10.98454475,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0
0,116455665,203,0,0,0,0,0,0,0,0,0,0,0,0,1.743152641,576513.1931,1669751.994,11700000,0,116000000,576513.1931,1669751.994,11700000,0,0,0,0,0,0,0,0,0,0,0,0,1.743152641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,-1,-1,0,0,6589024.75,9983543.933,26000000,48,7412774.125,1947657.615,11700000,5494403
